N_EXPEDIENT,CODI_DISTRICTE,NOM_DISTRICTE,CODI_BARRI,NOM_BARRI,TIPUS_CARRER,CARRER,TIPUS_NUM,NUM1,LLETRA1,NUM2,LLETRA2,BLOC,PORTAL,ESCALA,PIS,PORTA
06-2014-0538,06,GRACIA,31,la Vila de Gràcia,Carrer,MOZART,2,20,,22,,,,,01,2
06-2014-0541,06,GRACIA,31,la Vila de Gràcia,Carrer,PROVIDENCIA,2,44,,,,,,,01,1
06-2014-0543,06,GRACIA,31,la Vila de Gràcia,Carrer,SANTA CREU,1,5,,,,,,E,02,3
06-2014-0549,06,GRACIA,31,la Vila de Gràcia,Carrer,RIERA DE SANT MIQUEL,1,15,,,,,,,BJ,1
06-2014-0590,06,GRACIA,31,la Vila de Gràcia,Carrer,TORRIJOS,1,17,,,,,,,03,2
06-2014-0603,06,GRACIA,31,la Vila de Gràcia,Plaça,VILA DE GRACIA,1,3,,,,,,,02,2
06-2014-0741,06,GRACIA,31,la Vila de Gràcia,Carrer,SENECA,1,7,,,,,,,5,3
06-2019-0372,06,GRACIA,31,la Vila de Gràcia,Carrer,JOAN BLANQUES,2,48,,,,,,,AT,2
06-2023-0151,06,GRACIA,31,la Vila de Gràcia,Carrer,RIERA DE SANT MIQUEL,2,38,,,,,,,BJ,
06-2023-0298,06,GRACIA,31,la Vila de Gràcia,Carrer,TORRENT DE L'OLLA,1,203,,,,,,,3,9
06-2023-0366,06,GRACIA,31,la Vila de Gràcia,Carrer,RIERA DE SANT MIQUEL,2,74,,,,,,,2,2
06-2024-0030,06,GRACIA,31,la Vila de Gràcia,Carrer,OR,1,19,,,,,,,2,1
06-2024-0035,06,GRACIA,31,la Vila de Gràcia,Carrer,OR,1,19,,,,,,,3,2
06-2024-0040,06,GRACIA,31,la Vila de Gràcia,Carrer,OR,1,19,,,,,,,1,2
06-2024-0154,06,GRACIA,31,la Vila de Gràcia,Carrer,CAMPRODON,1,27,,,,,,,1,1
07-2008-0185,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,MARINA,2,366,,,,,,,2,
07-2009-0186,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,441,,,,,,,3,1
07-2012-0139,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,CALDERON DE LA BARCA,2,112,,,,,,,5,1
07-2012-0258,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CARTAGENA,1,339,,,,,,,BJ,4
07-2013-0148,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,2,316,,322,,,B,,AT,01
07-2013-0205,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,SANT QUINTI,2,52,,,,,,,4,4
07-2013-0266,07,HORTA-GUINARDÓ,35,el Guinardó,Passeig,MARAGALL,1,255,,,,,,,AT,4
07-2014-0092,07,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,2,12,,,,,,,BJ,2
07-2014-0093,07,HORTA-GUINARDÓ,35,el Guinardó,Passatge,FLAUGIER,2,12,,,,,,,3,3
07-2014-0111,07,HORTA-GUINARDÓ,34,Can Baró,Carrer,FRANÇA,1,39,,,,,,,2,1
07-2014-0118,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SANT ANTONI MARIA CLARET,1,123,,,,,,,1,1
07-2014-0131,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Ronda,GUINARDO,2,26,,,,,,,6,1
07-2014-0164,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,CASTILLEJOS,1,395,,,,,,,PR,3
07-2014-0168,07,HORTA-GUINARDÓ,35,el Guinardó,Avinguda,MARE DE DEU DE MONTSERRAT,1,257,,,,,,,EN,02
07-2014-0258,07,HORTA-GUINARDÓ,36,la Font d'en Fargues,Carrer,AGUDELLS,1,27,,,,,,,,
07-2014-0270,07,HORTA-GUINARDÓ,35,el Guinardó,Rambla,VOLART,1,85,,,,,,,SA,2
07-2014-0336,07,HORTA-GUINARDÓ,37,el Carmel,Carrer,GRAN VISTA,1,127,,,,,,,2,1
07-2014-0358,07,HORTA-GUINARDÓ,35,el Guinardó,Carrer,LLOBET I VALL-LLOSERA,2,8,,,,,,,EN,3
07-2020-0027,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Carrer,SARDENYA,2,500,,,,,,,9,2
07-2023-0100,07,HORTA-GUINARDÓ,33,el Baix Guinardó,Travessera,GRACIA,1,429,,,,,,,4,2
08-2012-0067,08,NOU BARRIS,52,la Prosperitat,Carrer,ENRIC CASANOVAS,2,78,,,,,,,06,1
08-2012-0102,08,NOU BARRIS,45,Porta,Carrer,PIFERRER,1,129,,,,,,,04,1
08-2014-0157,08,NOU BARRIS,44,Vilapicina i la Torre Llobeta,Carrer,PINTOR CASAS,1,1,,,,,,,AT,
08-2023-0150,08,NOU BARRIS,45,Porta,Passeig,FABRA I PUIG,2,192,,,,,,,EN,2
09-2011-0059,09,SANT ANDREU,63,Navas,Carrer,BOFARULL,1,7,,,,,,,01,2
09-2011-0064,09,SANT ANDREU,63,Navas,Carrer,BOFARULL,1,7,,,,,,,04,2
09-2012-0154,09,SANT ANDREU,61,la Sagrera,Carrer,MARTI MOLINS,2,2,,,,,,,BJ,
09-2012-0225,09,SANT ANDREU,62,el Congrés i els Indians,Carrer,ACACIES,2,52,,,,,,,02,1
09-2013-0110,09,SANT ANDREU,61,la Sagrera,Carrer,MONLAU,1,1,,,,,,,01,
09-2013-0111,09,SANT ANDREU,61,la Sagrera,Carrer,MONLAU,1,1,,,,,,,BJ,
09-2014-0194,09,SANT ANDREU,60,Sant Andreu,Carrer,JOSEP SOLDEVILA,1,47,,,,,,,03,1
09-2014-0195,09,SANT ANDREU,60,Sant Andreu,Carrer,GRAN DE SANT ANDREU,2,442,,,,,,,04,3
09-2014-0223,09,SANT ANDREU,60,Sant Andreu,Carrer,ARQUIMEDES,1,51,,,,,,,2,2
09-2014-0267,09,SANT ANDREU,63,Navas,Carrer,CONCEPCION ARENAL,1,55,,57,,,,,01,1
09-2014-0287,09,SANT ANDREU,63,Navas,Carrer,CLOT,1,201,,,,,,,04,1
09-2014-0288,09,SANT ANDREU,60,Sant Andreu,Carrer,JOAN TORRAS,2,8,,,,,,B,03,1
09-2023-0217,09,SANT ANDREU,63,Navas,Carrer,LAS NAVAS DE TOLOSA,1,379,,,,,,,3,A
09-2024-0045,09,SANT ANDREU,60,Sant Andreu,Carrer,SOCRATES,1,103,,,,,,B,EN,2
10-2008-0271,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDEPENDENCIA,2,350,,,,,,,5,
10-2008-0380,10,SANT MARTI,71,Provençals del Poblenou,Carrer,BAC DE RODA,2,118,,,,,,,12,4
10-2008-0587,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,ARAGO,1,565,,,,,,,02,2
10-2008-0593,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,ARAGO,1,565,,,,,,,05,2
10-2008-0595,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,ARAGO,1,565,,,,,,,06,2
10-2008-0649,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,JOAN D'AUSTRIA,1,51,,,,,,A,02,1
10-2008-0691,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,MARINA,1,23,,,,,,,04,2
10-2008-0692,10,SANT MARTI,71,Provençals del Poblenou,Carrer,FLUVIA,1,109,,111,,,,C,06,2
10-2009-0130,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,CORSEGA,2,668,,,,,,,3,3
10-2009-0321,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDEPENDENCIA,1,297,,299,,,,,02,3
10-2009-0325,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDEPENDENCIA,1,297,,299,,,,,03,2
10-2009-0336,10,SANT MARTI,68,el Poblenou,Passatge,PIQUER,2,2,,6,,,,,BJ,5
10-2009-0463,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,TAULAT,2,258,,,,,,A,05,4
10-2009-0475,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,SALVADOR ESPRIU,1,47,,,,,,,06,1
10-2010-0009,10,SANT MARTI,68,el Poblenou,Carrer,GALCERAN MARQUET,2,8,,,,,,,01,
10-2010-0105,10,SANT MARTI,68,el Poblenou,Rambla,POBLENOU,2,16,,,,,,,02,5
10-2010-0338,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,FRESER,1,5,,,,,,,3,4
10-2010-0347,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,FRESER,1,5,,,,,,,04,3
10-2010-0348,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,FRESER,1,5,,,,,,,03,2
10-2010-0427,10,SANT MARTI,71,Provençals del Poblenou,Carrer,VENEÇUELA,1,3,,7,,,,C,03,2
10-2010-0479,10,SANT MARTI,68,el Poblenou,Passeig,CALVELL,1,45,,,,,,D,07,1
10-2010-0485,10,SANT MARTI,68,el Poblenou,Carrer,FERROCARRIL,1,27,,,,,,1,05,3
10-2010-0490,10,SANT MARTI,68,el Poblenou,Passeig,CALVELL,1,45,,,,,,A,03,3
10-2010-0494,10,SANT MARTI,68,el Poblenou,Carrer,FERROCARRIL,1,27,,,,,,1,05,1
10-2010-0524,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,ROSSELLO,2,502,,504,,,,1,06,3
10-2010-0527,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,FRESER,2,78,,,,,,,01,2
10-2010-0528,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,FRESER,2,78,,,,,,,02,2
10-2010-0530,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,FRESER,2,78,,,,,,,02,1
10-2010-0587,10,SANT MARTI,68,el Poblenou,Carrer,GALCERAN MARQUET,2,8,,,,,,,03,
10-2010-0604,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Carrer,SELVA DE MAR,2,12,,,,,,,02,2
10-2011-0204,10,SANT MARTI,68,el Poblenou,Carrer,PUJADES,2,120,,122,,,,,02,3
10-2011-0207,10,SANT MARTI,68,el Poblenou,Carrer,PUJADES,2,120,,122,,,,,BJ,2
10-2011-0210,10,SANT MARTI,68,el Poblenou,Carrer,PUJADES,2,120,,122,,,,,01,5
10-2011-0214,10,SANT MARTI,71,Provençals del Poblenou,Carrer,CASTELLA,2,44,,46,,,,,05,4
10-2011-0215,10,SANT MARTI,68,el Poblenou,Passeig,CALVELL,1,45,,,,,,B,06,1
10-2011-0513,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,FRESER,1,5,,,,,,,02,4
10-2011-0519,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,FRESER,1,5,,,,,,,AT,1
10-2011-0545,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,GARCIA FARIA,1,73,,75,,,,,25,3
10-2012-0019,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,GARCIA FARIA,1,69,,71,,,,,09,2
10-2012-0046,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,TAULAT,1,283,,,,,,,20,1
10-2012-0100,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,MARINA,2,70,,,,,,,1,2
10-2012-0102,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,MARINA,2,70,,,,,,,2,2
10-2012-0172,10,SANT MARTI,66,el Parc i la Llacuna del Poblenou,Carrer,ALMOGAVERS,2,56,,,,,,,05,2
10-2012-0230,10,SANT MARTI,68,el Poblenou,Passatge,MAS DE RODA,2,26,,,,,,A,01,4
10-2012-0231,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Carrer,PROVENÇALS,1,5,,,,,,,5,4
10-2012-0267,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,GARCIA FARIA,1,73,,,,,,A,25,1
10-2012-0306,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,MALLORCA,2,616,,,,,,,3,1
10-2012-0311,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,MALLORCA,2,616,,,,,,,PR,1
10-2012-0341,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,CORSEGA,1,703,,,,,,,PR,1
10-2012-0348,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,CORSEGA,1,703,,,,,,,3,3
10-2012-0357,10,SANT MARTI,71,Provençals del Poblenou,Carrer,LLACUNA,2,148,,150,,,,,05,5
10-2012-0365,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDEPENDENCIA,1,319,,,,,,,5,
10-2012-0403,10,SANT MARTI,68,el Poblenou,Carrer,ESPRONCEDA,2,38,,,,,,,BJ,2
10-2012-0415,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDEPENDENCIA,1,315,,,,,,,6,4
10-2012-0418,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDEPENDENCIA,1,319,,,,,,,2,
10-2012-0421,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDEPENDENCIA,1,317,,,,,,,5,1
10-2012-0428,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Carrer,FLUVIA,1,97,,,,,,,12,5
10-2012-0465,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,SALVADOR ESPRIU,1,33,,,,,,,04,2
10-2012-0476,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,GARCIA FARIA,1,81,,,,,,,10,1
10-2012-0477,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,GARCIA FARIA,1,75,,,,,,A,1,7
10-2012-0499,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,NACIO,2,18,,,,,,,1,
10-2012-0503,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,TAULAT,1,227,,,,,,,06,1
10-2012-0548,10,SANT MARTI,68,el Poblenou,Carrer,AMISTAT,2,16,,22,,,,,01,3
10-2012-0559,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDEPENDENCIA,1,317,,,,,,,EN,2
10-2012-0564,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,GARCIA FARIA,1,75,,,,,,A,15,2
10-2013-0054,10,SANT MARTI,68,el Poblenou,Carrer,FERROCARRIL,1,27,,,,,,,06,2
10-2013-0074,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,DEGA BAHI,1,73,,,,,,,01,2
10-2013-0081,10,SANT MARTI,68,el Poblenou,Carrer,FERROCARRIL,1,27,,,,,,1,03,3
10-2013-0094,10,SANT MARTI,66,el Parc i la Llacuna del Poblenou,Passeig,PUJADES,1,25,,,,,,,05,1
10-2013-0121,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,GARCIA FARIA,1,57,,59,,,,,01,2
10-2013-0160,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Carrer,PROVENÇALS,1,5,,,,,,,05,2
10-2013-0168,10,SANT MARTI,68,el Poblenou,Carrer,BADAJOZ,2,26,,,,,,,01,2
10-2013-0194,10,SANT MARTI,68,el Poblenou,Carrer,JONCAR,1,7,,11,,,,,02,4
10-2013-0218,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,MARINA,2,44,,,,,,,BJ,A
10-2013-0232,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Carrer,PUJADES,2,362,,,,,,,10,3
10-2013-0279,10,SANT MARTI,68,el Poblenou,Carrer,PERE IV,2,126,,,,,,,04,2
10-2013-0294,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,MALLORCA,1,521,,,,,,,05,1
10-2013-0314,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,ESTOCOLM,1,3,,,,,,,01,2
10-2013-0363,10,SANT MARTI,68,el Poblenou,Rambla,POBLENOU,1,11,,,,,,,03,2
10-2013-0364,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,DOS DE MAIG,2,238,,,,,,A,05,1
10-2013-0373,10,SANT MARTI,66,el Parc i la Llacuna del Poblenou,Carrer,NAPOLS,1,13,,15,,,,,SA,1
10-2013-0399,10,SANT MARTI,68,el Poblenou,Carrer,FERROCARRIL,1,27,,,,,,1,04,4
10-2013-0410,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDUSTRIA,2,276,B,280,,,,,03,2
10-2013-0453,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,ROGENT,2,28,,,,,,,01,1
10-2013-0456,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Avinguda,ICARIA,1,151,,,,,,,1,2
10-2013-0510,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,CORSEGA,2,644,,,,,,,PR,1
10-2013-0519,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Carrer,PROVENÇALS,1,3,,,,,,,05,3
10-2013-0525,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,SALVADOR ESPRIU,1,73,,,,,,,02,3
10-2013-0560,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,CORSEGA,1,703,,,,,,,PR,4
10-2013-0562,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,CORSEGA,1,703,,,,,,,2,4
10-2013-0570,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,RAMON TURRO,1,21,,,,,,,01,1
10-2013-0640,10,SANT MARTI,68,el Poblenou,Passeig,TAULAT,1,191,,,,,,,6,3
10-2013-0803,10,SANT MARTI,68,el Poblenou,Carrer,FERROCARRIL,1,27,,,,,,,07,1
10-2013-0837,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDEPENDENCIA,2,256,,,,,,,AT,1
10-2014-0005,10,SANT MARTI,68,el Poblenou,Carrer,LOPE DE VEGA,2,150,,,,,,,04,6
10-2014-0063,10,SANT MARTI,68,el Poblenou,Carrer,BILBAO,1,135,,,,,,,06,2
10-2014-0070,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDEPENDENCIA,2,362,,,,,,,4,2
10-2014-0096,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,TOMAS PADRO,2,2,,4,,,,,02,1
10-2014-0105,10,SANT MARTI,68,el Poblenou,Passatge,MAS DE RODA,1,5,,9,,,,,02,G
10-2014-0106,10,SANT MARTI,68,el Poblenou,Passatge,MAS DE RODA,1,5,,9,,,,,01,G
10-2014-0152,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Carrer,BAC DE RODA,1,5,,,,,,,03,B
10-2014-0157,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Passatge,GENERAL BASSOLS,2,26,,,,,,,2,
10-2014-0195,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,MARINA,1,29,,,,,,,EN,
10-2014-0201,10,SANT MARTI,68,el Poblenou,Carrer,LLULL,2,184,,,,,,,05,3
10-2014-0210,10,SANT MARTI,68,el Poblenou,Rambla,POBLENOU,1,11,,13,,,,A,05,2
10-2014-0268,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,DOS DE MAIG,2,314,,,,,,,06,1
10-2014-0282,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,CORSEGA,1,657,B,,,,,,02,3
10-2014-0292,10,SANT MARTI,68,el Poblenou,Carrer,ROC BORONAT,1,5,,,,,,,03,1
10-2014-0300,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDUSTRIA,2,278,,,,,,,03,3
10-2014-0302,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDUSTRIA,2,278,,,,,,,02,4
10-2014-0314,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,BESALU,1,11,B,,,,,,EN,
10-2014-0334,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,ENAMORATS,2,110,,,,,,,PR,2
10-2014-0347,10,SANT MARTI,69,Diagonal Mar i el Front Marítim del Poblenou,Passeig,GARCIA FARIA,1,77,,,,,,,11,4
10-2014-0353,10,SANT MARTI,65,el Clot,Carrer,INDEPENDENCIA,1,251,,,,,,,EN,
10-2014-0366,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,MARINA,1,57,,,,,,,06,2
10-2014-0374,10,SANT MARTI,71,Provençals del Poblenou,Carrer,BAC DE RODA,2,100,,,,,,1,13,B
10-2014-0386,10,SANT MARTI,66,el Parc i la Llacuna del Poblenou,Carrer,PERE IV,1,83,,,,,,,5,4
10-2014-0399,10,SANT MARTI,68,el Poblenou,Rambla,POBLENOU,2,90,,,,,,,05,1
10-2014-0436,10,SANT MARTI,68,el Poblenou,Rambla,POBLENOU,2,16,,,,,,,01,7
10-2014-0472,10,SANT MARTI,68,el Poblenou,Carrer,PERE IV,2,124,,,,,,,02,4
10-2014-0474,10,SANT MARTI,70,el Besòs i el Maresme,Carrer,PALLARS,1,499,,,,,,,BJ,2
10-2014-0489,10,SANT MARTI,68,el Poblenou,Rambla,POBLENOU,2,16,,,,,,,03,1
10-2014-0492,10,SANT MARTI,68,el Poblenou,Rambla,POBLENOU,2,16,,,,,,,03,5
10-2014-0508,10,SANT MARTI,68,el Poblenou,Rambla,POBLENOU,2,16,,,,,,,4,3
10-2014-0515,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDUSTRIA,1,213,,,,,,,02,1
10-2014-0524,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDUSTRIA,1,213,,,,,,,03,1
10-2014-0529,10,SANT MARTI,68,el Poblenou,Passeig,CALVELL,1,45,,,,,,D,06,2
10-2014-0533,10,SANT MARTI,68,el Poblenou,Passeig,CALVELL,1,45,,,,,,C,6,1
10-2014-0541,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDUSTRIA,1,213,,,,,,,5,1
10-2014-0557,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,INDUSTRIA,1,213,,,,,,,07,2
10-2014-0567,10,SANT MARTI,68,el Poblenou,Passeig,CALVELL,1,45,,,,,,A,1,1
10-2014-0568,10,SANT MARTI,68,el Poblenou,Passeig,CALVELL,1,45,,,,,,A,01,2
10-2014-0577,10,SANT MARTI,68,el Poblenou,Passeig,CALVELL,1,45,,,,,,A,5,1
10-2014-0657,10,SANT MARTI,68,el Poblenou,Carrer,RAMON TURRO,2,226,,,,,,,05,2
10-2014-0664,10,SANT MARTI,68,el Poblenou,Carrer,RAMON TURRO,1,209,,,,,,,01,1
10-2014-0734,10,SANT MARTI,70,el Besòs i el Maresme,Plaça,GERMANS SERRA,1,3,,,,,,,09,3
10-2014-0738,10,SANT MARTI,70,el Besòs i el Maresme,Rambla,PRIM,1,37,,,,,,,EN,2
10-2014-0745,10,SANT MARTI,68,el Poblenou,Carrer,PERE IV,2,268,,,,,,,03,1
10-2014-0782,10,SANT MARTI,71,Provençals del Poblenou,Carrer,MARROC,2,150,,152,,,,,02,1
10-2014-0819,10,SANT MARTI,72,Sant Martí de Provençals,Carrer,HUELVA,1,51,,,,,,,3,2
10-2014-0832,10,SANT MARTI,70,el Besòs i el Maresme,Carrer,MARESME,2,94,,96,,,,,01,2
10-2014-0836,10,SANT MARTI,70,el Besòs i el Maresme,Carrer,BENEVENT,2,2,,,,,,,05,1
10-2016-0403,10,SANT MARTI,68,el Poblenou,Passeig,CALVELL,1,45,,,,,,C,1,4
10-2016-0416,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,PROVENÇA,1,563,,,,,,,1,1
10-2016-0425,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,PROVENÇA,1,563,,,,,,,3,1
10-2016-0428,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,PROVENÇA,1,563,,,,,,,2,1
10-2016-0472,10,SANT MARTI,68,el Poblenou,Carrer,LOPE DE VEGA,2,54,,,,,,,PR,1
10-2016-0478,10,SANT MARTI,68,el Poblenou,Carrer,LOPE DE VEGA,2,54,,,,,,,3,2
10-2019-0009,10,SANT MARTI,68,el Poblenou,Carrer,ESPRONCEDA,1,39,,,,,,,PR,2
10-2019-0012,10,SANT MARTI,68,el Poblenou,Carrer,ESPRONCEDA,1,39,,,,,,,2,1
10-2019-0579,10,SANT MARTI,67,la Vila Olímpica del Poblenou,Carrer,SALVADOR ESPRIU,1,37,,,,,,,4,2
10-2023-0466,10,SANT MARTI,68,el Poblenou,Carrer,PALLARS,1,171,,,,,,,5,
10-2023-0491,10,SANT MARTI,64,el Camp de l'Arpa del Clot,Carrer,COLL I VEHI,2,16,,,,,,,4,1
10-2023-0527,10,SANT MARTI,68,el Poblenou,Carrer,BADAJOZ,2,38,,,,,,,2,4
10-2024-0092,10,SANT MARTI,71,Provençals del Poblenou,Carrer,MARROC,1,103,,,,,,,1,2
01-2011-0123,01,CIUTAT VELLA,04,Sant Pere, Santa Caterina i la Ribera,Carrer,AGULLERS,2,22,,,,,,,1,
01-2011-0194,01,CIUTAT VELLA,01,el Raval,Carrer,NOU DE LA RAMBLA,1,15,,,,,,,01,2
01-2011-0198,01,CIUTAT VELLA,01,el Raval,Carrer,NOU DE LA RAMBLA,1,15,,,,,,,03,2
01-2012-0167,01,CIUTAT VELLA,01,el Raval,Carrer,SALVADOR,1,7,B,,,,,,1,4
01-2012-0190,01,CIUTAT VELLA,02,el Barri Gòtic,Carrer,FERRAN,1,7,,,,,,,02,3
01-2012-0211,01,CIUTAT VELLA,02,el Barri Gòtic,Carrer,COMTAL,1,33,,,,,,,PR,2
01-2012-0441,01,CIUTAT VELLA,01,el Raval,Carrer,SANT PAU,1,29,,,,,,,02,
01-2012-0468,01,CIUTAT VELLA,02,el Barri Gòtic,Carrer,FLOR,1,5,,,,,,,02,2
01-2012-0492,01,CIUTAT VELLA,04,Sant Pere, Santa Caterina i la Ribera,Carrer,ESPASERIA,1,7,,,,,,,1,
01-2012-0537,01,CIUTAT VELLA,01,el Raval,Carrer,SANT PAU,1,29,,,,,,,03,
01-2012-0541,01,CIUTAT VELLA,02,el Barri Gòtic,Plaça,PORTAL DE LA PAU,2,4,,,,,,,01,2
01-2012-0560,01,CIUTAT VELLA,01,el Raval,Carrer,VALLDONZELLA,1,7,,,,,,,EN,3
01-2012-0628,01,CIUTAT VELLA,04,Sant Pere, Santa Caterina i la Ribera,Carrer,MERCADERS,1,5,,,,,,,02,
01-2012-0669,01,CIUTAT VELLA,02,el Barri Gòtic,Passatge,DORMITORI DE SANT FRANCESC,2,2,,,,,,,02,1
01-2012-0672,01,CIUTAT VELLA,02,el Barri Gòtic,Passatge,DORMITORI DE SANT FRANCESC,2,2,,,,,,,03,2
01-2012-0688,01,CIUTAT VELLA,02,el Barri Gòtic,Carrer,DURAN I BAS,1,7,,,,,,,3,1
01-2013-0018,01,CIUTAT VELLA,02,el Barri Gòtic,Carrer,PALLA,1,13,,17,,,,,01,5
01-2013-0028,01,CIUTAT VELLA,04,Sant Pere, Santa Caterina i la Ribera,Carrer,POU DE LA FIGUERA,2,16,,,,,,,03,
01-2013-0052,01,CIUTAT VELLA,03,la Barceloneta,Carrer,GRAU I TORRAS,1,17,,,,,,,1,
01-2013-0054,01,CIUTAT VELLA,03,la Barceloneta,Carrer,GRAU I TORRAS,1,17,,,,,,,3,
01-2013-0074,01,CIUTAT VELLA,02,el Barri Gòtic,Carrer,DAGUERIA,1,3,,,,,,,1,
