CODI_EIXOS,M_CODI_EIXOS,BCN1,BCN2,BCN3,NOM,CARRCADAST,DOORNUM,CBARRI,NBARRI,CDISTRI,NDISTRIC,RCNUMBER,DATAINICI,ULTIMA_VISITA,X,Y,X_ED50,Y_ED50
localb,locb,"LOCAL BUIT","LOCAL BUIT","LOCAL BUIT","Local Buit","RB CATALUNYA",123,07,"la Dreta de l Eixample",02,Eixample,9630412DF2893B,2011-04-11,17/12/2013,429712,4583128,"429712,2","4583128,8"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Diez,"RB CATALUNYA",124,07,"la Dreta de l Eixample",02,Eixample,9732701DF2893B,2011-04-11,17/12/2013,429712,4583189,"429712,2","4583189,9"
saba,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL","CALÇAT I PELL",Calzedonia,"RB CATALUNYA",124,07,"la Dreta de l Eixample",02,Eixample,9732701DF2893B,2011-04-11,17/12/2013,429715,4583181,"429715,5","4583181,1"
bar,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)","Smudy Juice Bar","RB CATALUNYA",124,07,"la Dreta de l Eixample",02,Eixample,9732701DF2893B,2011-04-11,17/12/2013,429712,4583184,"429712,2","4583184,4"
saba,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL","CALÇAT I PELL",Jorge-Juan,"RB CATALUNYA",125,07,"la Dreta de l Eixample",02,Eixample,9630411DF2893B,2011-04-11,17/12/2013,429707,4583135,"429707,7","4583135,5"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,"Antonio Miro","RB CATALUNYA",125,07,"la Dreta de l Eixample",02,Eixample,9630411DF2893B,2011-04-11,17/12/2013,429701,4583142,"429701,1","4583142,2"
infant,pers,"COMERÇ AL DETALL","OCI I CULTURA","JOGUINES I ESPORTS",EurekaKids,"RB CATALUNYA",127,07,"la Dreta de l Eixample",02,Eixample,9630410DF2893B,2011-04-11,17/12/2013,429696,4583145,"429696,6","4583145,5"
banca,serv,SERVEIS,SERVEIS,"FINANCES I ASSEGURANCES",Bankinter,"RB CATALUNYA",127,07,"la Dreta de l Eixample",02,Eixample,9630410DF2893B,2011-04-11,17/12/2013,429691,4583151,"429691,1","4583151,1"
localb,locb,"LOCAL BUIT","LOCAL BUIT","LOCAL BUIT","Local Buit","RB CATALUNYA",129,07,"la Dreta de l Eixample",02,Eixample,9630428DF2893B,2013-12-17,17/12/2013,42966932820087,458313625947957,"429669,932","4583136,625"
cafe,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)","Jamaica Cafe","RB CATALUNYA",131,07,"la Dreta de l Eixample",02,Eixample,9531610DF2893B,2011-04-11,17/12/2013,429650,4583193,429650,"4583193,3"
rest,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)","Otto Sylt","RB CATALUNYA",133,07,"la Dreta de l Eixample",02,Eixample,9531609DF2893B,2011-04-11,17/12/2013,429645,4583197,"429645,5","4583197,7"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,IKKS,"RB CATALUNYA",135,07,"la Dreta de l Eixample",02,Eixample,9531608DF2893B,2011-04-11,17/12/2013,429639,4583203,"429639,9","4583203,3"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Gant,"RB CATALUNYA",135,07,"la Dreta de l Eixample",02,Eixample,9531608DF2893B,2011-04-11,17/12/2013,429627,4583213,"429627,7","4583213,3"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Cortefiel,"RB CATALUNYA",135,07,"la Dreta de l Eixample",02,Eixample,9531608DF2893B,2011-04-11,17/12/2013,429632,4583209,"429632,2","4583209,9"
ticsoft,ALTRES,ALTRES,ALTRES,ALTRES,"SGI Software i Gestió","CL ROGER DE FLOR",310,32,"el Camp d en Grassot i Gràcia Nova",06,Gràcia,0341530DF3804A,2014-02-05,12/02/2014,430363,4584182,"430363,3","4584182,2"
viat,serv,SERVEIS,SERVEIS,ALTRES,Barceló,"RB FABRA I PUIG",118,45,Porta,08,"Nou Barris",1770410DF3817B,2014-02-27,27/02/2014,431768655131578,45870610092791,"431768,865","4587061,1"
joie,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL","JOIERIA, RELLOTGERIA I BIJUTERIA","Fina Garcia","RB FABRA I PUIG",118,45,Porta,08,"Nou Barris",1770410DF3817B,2014-02-27,27/02/2014,431768655131578,45870610092791,"431768,865","4587061,1"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Vedado,"RB FABRA I PUIG",118,45,Porta,08,"Nou Barris",1770410DF3817B,2014-02-27,27/02/2014,431768655131578,45870610092791,"431768,865","4587061,1"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Azahara,"RB FABRA I PUIG",120,45,Porta,08,"Nou Barris",1770410DF3817B,2014-02-27,27/02/2014,431768655131578,45870610092791,"431768,865","4587061,1"
joie,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL","JOIERIA, RELLOTGERIA I BIJUTERIA","Puig Bcn","RB FABRA I PUIG",122,45,Porta,08,"Nou Barris",1770411DF3817B,2014-02-27,27/02/2014,431757665133587,458706296919237,"431757,766","4587062,296"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Happening,"RB FABRA I PUIG",122,45,Porta,08,"Nou Barris",1770411DF3817B,2014-02-27,27/02/2014,431757665133587,458706296919237,"431757,766","4587062,296"
rega,altr,"COMERÇ AL DETALL",ALTRES,ALTRES,Nuvols,"RB FABRA I PUIG",122,45,Porta,08,"Nou Barris",1770411DF3817B,2014-02-27,27/02/2014,431757665133587,458706296919237,"431757,766","4587062,296"
bar,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)",Sclop,"RB FABRA I PUIG",124,45,Porta,08,"Nou Barris",1770412DF3817B,2014-02-27,27/02/2014,431745155145999,458706386909571,"431745,515","4587063,386"
movi,serv,SERVEIS,ALTRES,ALTRES,"Top Digital","RB FABRA I PUIG",124,45,Porta,08,"Nou Barris",1770412DF3817B,2014-02-27,27/02/2014,431745155145999,458706386909571,"431745,515","4587063,386"
banca,serv,SERVEIS,SERVEIS,"FINANCES I ASSEGURANCES",Bankinter,"RB FABRA I PUIG",126,45,Porta,08,"Nou Barris",1770401DF3817B,2010-12-16,03/03/2014,431735,4587057,"431735,5","4587057,7"
foto,cult,SERVEIS,SERVEIS,ALTRES,FotoPrix,"RB FABRA I PUIG",128,45,Porta,08,"Nou Barris",1671705DF3817B,2010-12-16,03/03/2014,431712,4587058,"431712,2","4587058,8"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,"El Premio","RB FABRA I PUIG",128,45,Porta,08,"Nou Barris",1671705DF3817B,2014-02-27,27/02/2014,431716105159229,458706800886805,"431716,61","4587068,8"
rega,altr,"COMERÇ AL DETALL",ALTRES,ALTRES,"Le Petit Detail","RB FABRA I PUIG",128,45,Porta,08,"Nou Barris",1671705DF3817B,2014-02-27,27/02/2014,431716105159229,458706800886805,"431716,61","4587068,8"
banca,serv,SERVEIS,SERVEIS,"FINANCES I ASSEGURANCES","La Caixa","RB FABRA I PUIG",132,45,Porta,08,"Nou Barris",1671706DF3817B,2014-02-27,27/02/2014,431700515121238,458707615873663,"431700,051","4587076,615"
farm,altr,"COMERÇ AL DETALL","QUOTIDIÀ NO ALIMENTARI",FARMÀCIES,Farmacia,"RB FABRA I PUIG",136,45,Porta,08,"Nou Barris",1671708DF3817B,2010-12-16,03/03/2014,431682,4587058,"431682,2","4587058,8"
cafe,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)","La Granja del Passeig","RB FABRA I PUIG",136,45,Porta,08,"Nou Barris",1671708DF3817B,2010-12-16,03/03/2014,431678,4587059,"431678,8","4587059,9"
flor,altr,"COMERÇ AL DETALL","PARAMENT DE LA LLAR",FLORISTERIES,Florecer,"RB FABRA I PUIG",138,45,Porta,08,"Nou Barris",1671733DF3817B,2014-02-27,27/02/2014,431673105192113,45870723885338,"431673,31","4587072,238"
past,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI","PA, PASTISSERIA I LÀCTICS",Pastisseria,"RB FABRA I PUIG",140,45,Porta,08,"Nou Barris",1671732DF3817B,2014-02-27,27/02/2014,431668105095756,45870860684744,"431668,81","4587086,606"
rest,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)",BT,"RB FABRA I PUIG",150,45,Porta,08,"Nou Barris",1671136DF3817B,2014-02-27,27/02/2014,431620325244626,458707616812601,"431620,032","4587076,616"
foto,cult,SERVEIS,SERVEIS,ALTRES,Fotomoda,"RB FABRA I PUIG",150,45,Porta,08,"Nou Barris",1671136DF3817B,2014-02-27,27/02/2014,431620325244626,458707616812601,"431620,032","4587076,616"
salud,serv,SERVEIS,SERVEIS,ALTRES,"Nuo Dermoestetica","RB FABRA I PUIG",154,45,Porta,08,"Nou Barris",1671130DF3817B,2014-02-27,27/02/2014,431612455254614,458707644806565,"431612,245","4587076,644"
ardep,pers,"COMERÇ AL DETALL","OCI I CULTURA","JOGUINES I ESPORTS**","Gem sport","RB FABRA I PUIG",156,45,Porta,08,"Nou Barris",1671130DF3817B,2014-02-27,27/02/2014,431612455254614,458707644806565,"431612,245","4587076,644"
banca,serv,SERVEIS,SERVEIS,"FINANCES I ASSEGURANCES","Iber Caja","RB FABRA I PUIG",158,45,Porta,08,"Nou Barris",1671131DF3817B,2010-12-16,03/03/2014,431602,4587063,"431602,2","4587063,3"
movi,serv,SERVEIS,ALTRES,ALTRES,"Magic Mobil","RB FABRA I PUIG",164,45,Porta,08,"Nou Barris",1671135DF3817B,2014-02-27,27/02/2014,431587995285889,458707728787809,"431587,799","4587077,728"
ccom,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI",ALIMENTACIÓ,Capabro,"RB FABRA I PUIG",166,45,Porta,08,"Nou Barris",1571135DF3817B,2014-02-27,27/02/2014,431535245357157,458707859747438,"431535,524","4587078,859"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Reymo,"RB FABRA I PUIG",166,45,Porta,08,"Nou Barris",1571135DF3817B,2014-02-27,27/02/2014,431535245357157,458707859747438,"431535,524","4587078,859"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,G-New,"RB FABRA I PUIG",168,45,Porta,08,"Nou Barris",1571135DF3817B,2014-02-27,27/02/2014,431535245357157,458707859747438,"431535,524","4587078,859"
ocio,cult,SERVEIS,SERVEIS,ALTRES,Game,"RB FABRA I PUIG",168,45,Porta,08,"Nou Barris",1571135DF3817B,2014-02-27,27/02/2014,431535245357157,458707859747438,"431535,524","4587078,859"
saba,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL","CALÇAT I PELL",Marypaz,"RB FABRA I PUIG",170,45,Porta,08,"Nou Barris",1571135DF3817B,2014-02-27,27/02/2014,431535245357157,458707859747438,"431535,524","4587078,859"
llar,llar,"COMERÇ AL DETALL","PARAMENT DE LA LLAR","MOBLES I ARTICLES FUSTA I METALL",Art-Modul,"RB FABRA I PUIG",170,45,Porta,08,"Nou Barris",1571135DF3817B,2014-02-27,27/02/2014,431535245357157,458707859747438,"431535,524","4587078,859"
bar,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)","Branden Wurst","RB FABRA I PUIG",172,45,Porta,08,"Nou Barris",1571135DF3817B,2014-02-27,27/02/2014,431535245357157,458707859747438,"431535,524","4587078,859"
pelu,serv,SERVEIS,SERVEIS,ALTRES,KDK,"RB FABRA I PUIG",172,45,Porta,08,"Nou Barris",1571135DF3817B,2014-02-27,27/02/2014,431535245357157,458707859747438,"431535,524","4587078,859"
saba,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL","CALÇAT I PELL",Inside,"RB FABRA I PUIG",174,45,Porta,08,"Nou Barris",1571135DF3817B,2014-02-27,27/02/2014,431535245357157,458707859747438,"431535,524","4587078,859"
localb,locb,"LOCAL BUIT","LOCAL BUIT","LOCAL BUIT","Local Buit","RB FABRA I PUIG",184,45,Porta,08,"Nou Barris",1471919DF3817A,2014-02-27,27/02/2014,43148497546995,458707394709884,"431484,497","4587073,394"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Stradivarius,"RB FABRA I PUIG",186,45,Porta,08,"Nou Barris",1471920DF3817A,2014-02-27,27/02/2014,431473885440935,458708000700495,"431473,388",4587080
llar,llar,"COMERÇ AL DETALL","PARAMENT DE LA LLAR","MOBLES I ARTICLES FUSTA I METALL","Mobles Carrens","RB FABRA I PUIG",188,45,Porta,08,"Nou Barris",1471920DF3817A,2014-02-27,27/02/2014,431473885440935,458708000700495,"431473,388",4587080
ferret,llar,"COMERÇ AL DETALL","PARAMENT DE LA LLAR","PARAMENT FERRETERIA","Ferreteria Fabra i Puig","RB FABRA I PUIG",190,45,Porta,08,"Nou Barris",1471920DF3817A,2014-02-27,27/02/2014,431473885440935,458708000700495,"431473,388",4587080
pape,cult,"COMERÇ AL DETALL","OCI I CULTURA","LLIBRES, DIARIS I REVISTES",Abacus,"RB FABRA I PUIG",196,45,Porta,08,"Nou Barris",1471922DF3817A,2014-02-27,27/02/2014,431452425469653,458708057684064,"431452,242","4587080,057"
llar,llar,"COMERÇ AL DETALL","PARAMENT DE LA LLAR","MOBLES I ARTICLES FUSTA I METALL","Muy Mucho","RB FABRA I PUIG",206,45,Porta,08,"Nou Barris",1471923DF3817A,2014-02-27,27/02/2014,431437045490225,458708098672289,"431437,704","4587080,098"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Aishali,"RB FABRA I PUIG",208,45,Porta,08,"Nou Barris",1371726DF3817A,2014-02-27,27/02/2014,431408665526258,458708199650521,"431408,866","4587081,199"
past,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI","PA, PASTISSERIA I LÀCTICS","Dolce Cuore","RB FABRA I PUIG",214,45,Porta,08,"Nou Barris",1371714DF3817A,2014-02-27,27/02/2014,431402075534584,458708223645465,"431402,207","4587082,223"
pelu,serv,SERVEIS,SERVEIS,ALTRES,"Liso Llis","RB FABRA I PUIG",216,45,Porta,08,"Nou Barris",1371714DF3817A,2014-02-27,27/02/2014,431402075534584,458708223645465,"431402,207","4587082,223"
banca,serv,SERVEIS,SERVEIS,"FINANCES I ASSEGURANCES",BBVA,"RB FABRA I PUIG",220,45,Porta,08,"Nou Barris",1371716DF3817A,2010-12-16,03/03/2014,431387,4587068,"431387,7","4587068,8"
inmo,serv,SERVEIS,SERVEIS,"ACTIVITATS IMMOBILIÀRIES",Expofinques,"RB FABRA I PUIG",222,45,Porta,08,"Nou Barris",1371717DF3817A,2014-02-27,27/02/2014,431377905575089,458708180627127,"431377,79","4587081,18"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Msis,"RB FABRA I PUIG",230,45,Porta,08,"Nou Barris",1371122DF3817A,2014-02-27,27/02/2014,431324815638625,458708420586326,"431324,481","4587084,42"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Hünkemoller,"RB FABRA I PUIG",232,45,Porta,08,"Nou Barris",1371122DF3817A,2014-02-27,27/02/2014,431324815638625,458708420586326,"431324,481","4587084,42"
joie,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL","JOIERIA, RELLOTGERIA I BIJUTERIA",Plata,"RB FABRA I PUIG",234,45,Porta,08,"Nou Barris",1371113DF3817A,2014-02-27,27/02/2014,43131768564748,458708448580853,"431317,768","4587084,448"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Una,"RB FABRA I PUIG",234,45,Porta,08,"Nou Barris",1371113DF3817A,2014-02-27,27/02/2014,43131768564748,458708448580853,"431317,768","4587084,448"
perfu,pers,"COMERÇ AL DETALL","QUOTIDIÀ NO ALIMENTARI","DROGUERIA I PERFUMERIA",Druni,"RB FABRA I PUIG",238,45,Porta,08,"Nou Barris",1371115DF3817A,2014-02-27,27/02/2014,431295135677356,458708512563581,"431295,513","4587085,512"
apar,tran,SERVEIS,SERVEIS,ALTRES,Garatge,"RB FABRA I PUIG",238,45,Porta,08,"Nou Barris",1371115DF3817A,2014-02-27,27/02/2014,431295135677356,458708512563581,"431295,513","4587085,512"
localb,locb,"LOCAL BUIT","LOCAL BUIT","LOCAL BUIT","Local Buit","RB FABRA I PUIG",238,45,Porta,08,"Nou Barris",1371115DF3817A,2014-02-27,27/02/2014,431295135677356,458708512563581,"431295,513","4587085,512"
movi,serv,SERVEIS,ALTRES,ALTRES,"The Phone House","RB FABRA I PUIG",240,45,Porta,08,"Nou Barris",1371115DF3817A,2010-12-16,03/03/2014,431286,4587069,"431286,6","4587069,9"
banca,serv,SERVEIS,SERVEIS,"FINANCES I ASSEGURANCES",Santander,"RB FABRA I PUIG",246,45,Porta,08,"Nou Barris",1271812DF3817A,2010-12-16,03/03/2014,431270,4587070,431270,4587070
llar,llar,"COMERÇ AL DETALL","PARAMENT DE LA LLAR","MOBLES I ARTICLES FUSTA I METALL",Irelena,"RB FABRA I PUIG",250,45,Porta,08,"Nou Barris",1271814DF3817A,2014-02-27,27/02/2014,431247735735408,458708709527179,"431247,773","4587087,709"
forn,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI","PA, PASTISSERIA I LÀCTICS",Granier,"RB FABRA I PUIG",252,45,Porta,08,"Nou Barris",1271814DF3817A,2014-02-27,27/02/2014,431247735735408,458708709527179,"431247,773","4587087,709"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Kema,"RB FABRA I PUIG",254,45,Porta,08,"Nou Barris",1271816DF3817A,2014-02-27,27/02/2014,431233705753833,45870875151643,"431233,37","4587087,751"
colma,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI",ALIMENTACIÓ,Alimentació,"RB FABRA I PUIG",254,45,Porta,08,"Nou Barris",1271816DF3817A,2014-02-27,27/02/2014,431233705753833,45870875151643,"431233,37","4587087,751"
llar,llar,"COMERÇ AL DETALL","PARAMENT DE LA LLAR","MOBLES I ARTICLES FUSTA I METALL","Casa Viva","RB FABRA I PUIG",256,45,Porta,08,"Nou Barris",1271817DF3817A,2010-12-16,03/03/2014,431224,4587072,"431224,4","4587072,2"
perfu,pers,"COMERÇ AL DETALL","QUOTIDIÀ NO ALIMENTARI","DROGUERIA I PERFUMERIA",Blau,"RB FABRA I PUIG",258,45,Porta,08,"Nou Barris",1271801DF3817A,2014-02-27,27/02/2014,431216315776828,45870880150311,"431216,631","4587088,801"
ticsoft,ALTRES,ALTRES,ALTRES,ALTRES,Hailo,"CL ROGER DE LLURIA",38,07,"la Dreta de l Eixample",02,Eixample,0728510DF3802H,2013-12-31,31/12/2013,430767,4582817,"430767,7","4582817,7"
opti,pers,"COMERÇ AL DETALL",ALTRES,ALTRES,"L òptica Universitària","RB FABRA I PUIG",266,46,"el Turó de la Peira",08,"Nou Barris",1071620DF3817A,2014-03-03,03/03/2014,431100576048017,458707581416878,"431100,057","4587075,581"
xarc,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI","CARN I PORC","Mon Ibèric","RB FABRA I PUIG",266,46,"el Turó de la Peira",08,"Nou Barris",1071620DF3817A,2014-03-03,03/03/2014,431100576048017,458707581416878,"431100,057","4587075,581"
cafe,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)","Chiri Mas","RB FABRA I PUIG",266,46,"el Turó de la Peira",08,"Nou Barris",1071620DF3817A,2014-03-03,03/03/2014,431100576048017,458707581416878,"431100,057","4587075,581"
lote,serv,"COMERÇ AL DETALL",ALTRES,ALTRES,"Loterías Y Apuestas Del Estado N151","RB FABRA I PUIG",266,46,"el Turó de la Peira",08,"Nou Barris",1071620DF3817A,2014-03-03,03/03/2014,431100576048017,458707581416878,"431100,057","4587075,581"
flor,altr,"COMERÇ AL DETALL","PARAMENT DE LA LLAR",FLORISTERIES,"Floristeria Fortuño","RB FABRA I PUIG",270,46,"el Turó de la Peira",08,"Nou Barris",0971905DF3807B,2014-03-03,03/03/2014,431035045882938,458711079361517,"431035,504","4587110,079"
merc,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI",MERCATS,"Mercat De La Mercè","RB FABRA I PUIG",270,46,"el Turó de la Peira",08,"Nou Barris",0971905DF3807B,2014-03-03,03/03/2014,431035045882938,458711079361517,"431035,504","4587110,079"
bar,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)",Colomina,"RB FABRA I PUIG",270,46,"el Turó de la Peira",08,"Nou Barris",0971905DF3807B,2014-03-03,03/03/2014,431035045882938,458711079361517,"431035,504","4587110,079"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Corbella,"RB FABRA I PUIG",270,46,"el Turó de la Peira",08,"Nou Barris",0971905DF3807B,2014-03-03,03/03/2014,431035045882938,458711079361517,"431035,504","4587110,079"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,"Victoria Plamarti","RB FABRA I PUIG",282,46,"el Turó de la Peira",08,"Nou Barris",0771706DF3807B,2014-03-03,03/03/2014,43092522622418,458708819281413,"430925,522","4587088,819"
constr,serv,SERVEIS,SERVEIS,ALTRES,Albert,"RB FABRA I PUIG",282,46,"el Turó de la Peira",08,"Nou Barris",0771706DF3807B,2014-03-03,03/03/2014,43092522622418,458708819281413,"430925,522","4587088,819"
rest,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)","El Rey De La Paella","RB FABRA I PUIG",282,46,"el Turó de la Peira",08,"Nou Barris",0771706DF3807B,2014-03-03,03/03/2014,43092522622418,458708819281413,"430925,522","4587088,819"
carn,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI","CARN I PORC","Carnisseria Pont","RB FABRA I PUIG",294,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
localb,locb,"LOCAL BUIT","LOCAL BUIT","LOCAL BUIT","Local Buit","RB FABRA I PUIG",296,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
arranj,serv,SERVEIS,SERVEIS,"MANTENIMENT, NETEJA I PRODUCCIÓ",Rapido,"RB FABRA I PUIG",296,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
cafe,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)",Bracafè,"RB FABRA I PUIG",296,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,"Anma Intima","RB FABRA I PUIG",298,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
cafe,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)","La Esquinica","RB FABRA I PUIG",298,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
rest,host,SERVEIS,SERVEIS,"RESTAURANTS, BARS I HOTELS (INCLÒS HOSTALS, PENSIONS I FONDES)","El Pessic","RB FABRA I PUIG",300,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
perfu,pers,"COMERÇ AL DETALL","QUOTIDIÀ NO ALIMENTARI","DROGUERIA I PERFUMERIA","Dis Blau","RB FABRA I PUIG",300,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
moda,pers,"COMERÇ AL DETALL","EQUIPAMENT PERSONAL",VESTIR,Tavic,"RB FABRA I PUIG",302,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
banca,serv,SERVEIS,SERVEIS,"FINANCES I ASSEGURANCES","La Caixa","RB FABRA I PUIG",302,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
viat,serv,SERVEIS,SERVEIS,ALTRES,"Viatges barceló","RB FABRA I PUIG",304,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
come,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI",ALIMENTACIÓ,"Un Moment Per A Tu","RB FABRA I PUIG",304,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
forn,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI","PA, PASTISSERIA I LÀCTICS",Ecuapan,"RB FABRA I PUIG",304,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
fruit,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI","FRUITES I VERDURES","Fruites Sa2pe","RB FABRA I PUIG",306,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
cons,serv,SERVEIS,SERVEIS,"SANITAT I ASSISTÈNCIA",Unidental,"RB FABRA I PUIG",306,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
forn,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI","PA, PASTISSERIA I LÀCTICS",Macxipa,"RB FABRA I PUIG",308,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
ccom,quot,"COMERÇ AL DETALL","QUOTIDIÀ ALIMENTARI",ALIMENTACIÓ,"Dusa Supermercats","RB FABRA I PUIG",310,46,"el Turó de la Peira",08,"Nou Barris",0771707DF3807B,2014-03-03,03/03/2014,43082108629973,458709937200362,"430821,108","4587099,937"
espop,serv,SERVEIS,SERVEIS,ALTRES,"Esports Fabra","RB FABRA I PUIG",318,46,"el Turó de la Peira",08,"Nou Barris",0771701DF3807B,2014-03-03,03/03/2014,430732066419466,458710168132209,"430732,206","4587101,168"
